image_id,file,model,num_gt,num_pred,time_sec
117,000000_jpg.rf.72oSGSMFgP1RAR4Ss5rN.jpg,OWL-ViT,1,1,0.154993
117,000000_jpg.rf.72oSGSMFgP1RAR4Ss5rN.jpg,OWLv2,1,1,3.418273
117,000000_jpg.rf.72oSGSMFgP1RAR4Ss5rN.jpg,Grounding DINO,1,27,0.334666
128,000009_jpg.rf.83zYbQ21kHVGpOaIaN57.jpg,YOLO fine-tuned,1,5,0.018898
128,000009_jpg.rf.83zYbQ21kHVGpOaIaN57.jpg,OWL-ViT,1,3,0.131292
128,000009_jpg.rf.83zYbQ21kHVGpOaIaN57.jpg,OWLv2,1,2,3.564857
128,000009_jpg.rf.83zYbQ21kHVGpOaIaN57.jpg,Grounding DINO,1,29,0.492353
36,000002_jpg.rf.0wjqHuj6BmLinty1A5Qj.jpg,YOLO fine-tuned,1,2,0.022400
36,000002_jpg.rf.0wjqHuj6BmLinty1A5Qj.jpg,OWL-ViT,1,4,0.147293
36,000002_jpg.rf.0wjqHuj6BmLinty1A5Qj.jpg,OWLv2,1,3,3.443243
36,000002_jpg.rf.0wjqHuj6BmLinty1A5Qj.jpg,Grounding DINO,1,29,0.387324
244,000045_jpg.rf.egQndTJsEIPz4qUD1QZ4.jpg,YOLO fine-tuned,5,10,0.019079
244,000045_jpg.rf.egQndTJsEIPz4qUD1QZ4.jpg,OWL-ViT,5,15,0.133585
244,000045_jpg.rf.egQndTJsEIPz4qUD1QZ4.jpg,OWLv2,5,25,3.393414
244,000045_jpg.rf.egQndTJsEIPz4qUD1QZ4.jpg,Grounding DINO,5,62,0.400825
101,000022_jpg.rf.Jm5gyx9UUkQPxFpWRwKi.jpg,YOLO fine-tuned,1,4,0.084222
101,000022_jpg.rf.Jm5gyx9UUkQPxFpWRwKi.jpg,OWL-ViT,1,8,0.132929
101,000022_jpg.rf.Jm5gyx9UUkQPxFpWRwKi.jpg,OWLv2,1,17,3.391892
101,000022_jpg.rf.Jm5gyx9UUkQPxFpWRwKi.jpg,Grounding DINO,1,37,0.486425
254,000000_jpg.rf.hSWfPONUI1svcsrp5q4N.jpg,YOLO fine-tuned,1,3,0.022170
254,000000_jpg.rf.hSWfPONUI1svcsrp5q4N.jpg,OWL-ViT,1,2,0.133500
254,000000_jpg.rf.hSWfPONUI1svcsrp5q4N.jpg,OWLv2,1,1,3.418422
254,000000_jpg.rf.hSWfPONUI1svcsrp5q4N.jpg,Grounding DINO,1,20,0.379588
169,000002_jpg.rf.STb9ziQsZHUn12domF2Y.jpg,YOLO fine-tuned,1,1,0.019382
169,000002_jpg.rf.STb9ziQsZHUn12domF2Y.jpg,OWL-ViT,1,4,0.132136
169,000002_jpg.rf.STb9ziQsZHUn12domF2Y.jpg,OWLv2,1,1,3.412544
169,000002_jpg.rf.STb9ziQsZHUn12domF2Y.jpg,Grounding DINO,1,19,0.560199
104,000035_jpg.rf.KG8LHzG5PNV4o81azgH4.jpg,YOLO fine-tuned,5,8,0.019725
104,000035_jpg.rf.KG8LHzG5PNV4o81azgH4.jpg,OWL-ViT,5,10,0.138383
104,000035_jpg.rf.KG8LHzG5PNV4o81azgH4.jpg,OWLv2,5,31,3.403244
104,000035_jpg.rf.KG8LHzG5PNV4o81azgH4.jpg,Grounding DINO,5,67,0.408609
174,000006_jpg.rf.UgetGaay4ofoXgfOdAyb.jpg,YOLO fine-tuned,1,1,0.018195
174,000006_jpg.rf.UgetGaay4ofoXgfOdAyb.jpg,OWL-ViT,1,1,0.132596
174,000006_jpg.rf.UgetGaay4ofoXgfOdAyb.jpg,OWLv2,1,1,3.388513
174,000006_jpg.rf.UgetGaay4ofoXgfOdAyb.jpg,Grounding DINO,1,24,0.367614
6,000001_jpg.rf.x6Ehc4k24qixdJQU4lcq.jpg,YOLO fine-tuned,1,1,0.018318
6,000001_jpg.rf.x6Ehc4k24qixdJQU4lcq.jpg,OWL-ViT,1,2,0.135581
6,000001_jpg.rf.x6Ehc4k24qixdJQU4lcq.jpg,OWLv2,1,3,3.387569
6,000001_jpg.rf.x6Ehc4k24qixdJQU4lcq.jpg,Grounding DINO,1,27,0.540949
44,000025_jpg.rf.qmCeO9uy0kP3T7rx6vBS.jpg,YOLO fine-tuned,1,3,0.019062
44,000025_jpg.rf.qmCeO9uy0kP3T7rx6vBS.jpg,OWL-ViT,1,4,0.137495
44,000025_jpg.rf.qmCeO9uy0kP3T7rx6vBS.jpg,OWLv2,1,3,3.405914
44,000025_jpg.rf.qmCeO9uy0kP3T7rx6vBS.jpg,Grounding DINO,1,25,0.515640
21,000015_jpg.rf.zj39RgzxxNxRvwIEqW1D.jpg,YOLO fine-tuned,1,1,0.019576
21,000015_jpg.rf.zj39RgzxxNxRvwIEqW1D.jpg,OWL-ViT,1,3,0.131689
21,000015_jpg.rf.zj39RgzxxNxRvwIEqW1D.jpg,OWLv2,1,2,3.398109
21,000015_jpg.rf.zj39RgzxxNxRvwIEqW1D.jpg,Grounding DINO,1,16,0.389429
249,000048_jpg.rf.fbigsDNSgiw44ik3stRg.jpg,YOLO fine-tuned,1,2,0.019148
249,000048_jpg.rf.fbigsDNSgiw44ik3stRg.jpg,OWL-ViT,1,3,0.133634
249,000048_jpg.rf.fbigsDNSgiw44ik3stRg.jpg,OWLv2,1,3,3.403354
249,000048_jpg.rf.fbigsDNSgiw44ik3stRg.jpg,Grounding DINO,1,18,0.427768
185,000027_jpg.rf.UMWB8jkJoVs6cCBclDsr.jpg,YOLO fine-tuned,1,1,0.019029
185,000027_jpg.rf.UMWB8jkJoVs6cCBclDsr.jpg,OWL-ViT,1,3,0.135068
185,000027_jpg.rf.UMWB8jkJoVs6cCBclDsr.jpg,OWLv2,1,3,3.393890
185,000027_jpg.rf.UMWB8jkJoVs6cCBclDsr.jpg,Grounding DINO,1,21,0.383964
32,000014_jpg.rf.09V2wj49QFtsKLFE5b0I.jpg,YOLO fine-tuned,1,2,0.021484
32,000014_jpg.rf.09V2wj49QFtsKLFE5b0I.jpg,OWL-ViT,1,2,0.135116
32,000014_jpg.rf.09V2wj49QFtsKLFE5b0I.jpg,OWLv2,1,3,3.394424
32,000014_jpg.rf.09V2wj49QFtsKLFE5b0I.jpg,Grounding DINO,1,16,0.381802
236,000008_jpg.rf.cvTw7IdIbRCQRqS9HMVZ.jpg,YOLO fine-tuned,1,3,0.021053
236,000008_jpg.rf.cvTw7IdIbRCQRqS9HMVZ.jpg,OWL-ViT,1,2,0.133586
236,000008_jpg.rf.cvTw7IdIbRCQRqS9HMVZ.jpg,OWLv2,1,2,3.395689
236,000008_jpg.rf.cvTw7IdIbRCQRqS9HMVZ.jpg,Grounding DINO,1,21,0.391769
232,000007_jpg.rf.brURzw8f0crAIEqoWwP3.jpg,YOLO fine-tuned,1,1,0.019489
232,000007_jpg.rf.brURzw8f0crAIEqoWwP3.jpg,OWL-ViT,1,3,0.137986
232,000007_jpg.rf.brURzw8f0crAIEqoWwP3.jpg,OWLv2,1,3,3.396087
232,000007_jpg.rf.brURzw8f0crAIEqoWwP3.jpg,Grounding DINO,1,21,0.368405
110,000022_jpg.rf.6J2shyYE9T2wejGJM9Qd.jpg,YOLO fine-tuned,1,4,0.019480
110,000022_jpg.rf.6J2shyYE9T2wejGJM9Qd.jpg,OWL-ViT,1,1,0.136194
110,000022_jpg.rf.6J2shyYE9T2wejGJM9Qd.jpg,OWLv2,1,1,3.393579
110,000022_jpg.rf.6J2shyYE9T2wejGJM9Qd.jpg,Grounding DINO,1,18,0.439403
190,000013_jpg.rf.CoZ4BcpdvclSc7MiNxlg.jpg,YOLO fine-tuned,1,2,0.018912
190,000013_jpg.rf.CoZ4BcpdvclSc7MiNxlg.jpg,OWL-ViT,1,1,0.134117
190,000013_jpg.rf.CoZ4BcpdvclSc7MiNxlg.jpg,OWLv2,1,4,3.421148
190,000013_jpg.rf.CoZ4BcpdvclSc7MiNxlg.jpg,Grounding DINO,1,18,0.414357
183,000045_jpg.rf.XQyXtug4YupEmWl8Qud8.jpg,YOLO fine-tuned,1,2,0.019491
183,000045_jpg.rf.XQyXtug4YupEmWl8Qud8.jpg,OWL-ViT,1,5,0.137644
183,000045_jpg.rf.XQyXtug4YupEmWl8Qud8.jpg,OWLv2,1,20,3.413112
183,000045_jpg.rf.XQyXtug4YupEmWl8Qud8.jpg,Grounding DINO,1,27,0.368001
157,000037_jpg.rf.P9uJEvCgMIKAgmyeArjL.jpg,YOLO fine-tuned,1,1,0.019578
157,000037_jpg.rf.P9uJEvCgMIKAgmyeArjL.jpg,OWL-ViT,1,7,0.135440
157,000037_jpg.rf.P9uJEvCgMIKAgmyeArjL.jpg,OWLv2,1,3,3.400062
157,000037_jpg.rf.P9uJEvCgMIKAgmyeArjL.jpg,Grounding DINO,1,22,0.390516
76,000004_jpg.rf.vbJxac9VnnLJFb2OiKk6.jpg,YOLO fine-tuned,1,1,0.079570
76,000004_jpg.rf.vbJxac9VnnLJFb2OiKk6.jpg,OWL-ViT,1,4,0.131795
76,000004_jpg.rf.vbJxac9VnnLJFb2OiKk6.jpg,OWLv2,1,7,3.422760
76,000004_jpg.rf.vbJxac9VnnLJFb2OiKk6.jpg,Grounding DINO,1,25,0.430716
33,000039_jpg.rf.0Dhq7PNW1SdGsD0EfpON.jpg,YOLO fine-tuned,1,1,0.019351
33,000039_jpg.rf.0Dhq7PNW1SdGsD0EfpON.jpg,OWL-ViT,1,1,0.137759
33,000039_jpg.rf.0Dhq7PNW1SdGsD0EfpON.jpg,OWLv2,1,10,3.408516
33,000039_jpg.rf.0Dhq7PNW1SdGsD0EfpON.jpg,Grounding DINO,1,20,0.441178
95,000027_jpg.rf.L8bxRi3svOqL88YNiYC1.jpg,YOLO fine-tuned,1,2,0.019083
95,000027_jpg.rf.L8bxRi3svOqL88YNiYC1.jpg,OWL-ViT,1,4,0.136450
95,000027_jpg.rf.L8bxRi3svOqL88YNiYC1.jpg,OWLv2,1,5,3.403791
95,000027_jpg.rf.L8bxRi3svOqL88YNiYC1.jpg,Grounding DINO,1,34,0.391702
8,000012_jpg.rf.x3V3pc1cvgmhWHx1ZSIo.jpg,YOLO fine-tuned,1,1,0.024008
8,000012_jpg.rf.x3V3pc1cvgmhWHx1ZSIo.jpg,OWL-ViT,1,2,0.134402
8,000012_jpg.rf.x3V3pc1cvgmhWHx1ZSIo.jpg,OWLv2,1,2,3.416682
8,000012_jpg.rf.x3V3pc1cvgmhWHx1ZSIo.jpg,Grounding DINO,1,28,0.389669
40,000039_jpg.rf.4XciKyTxwSuB5oEY1mSp.jpg,YOLO fine-tuned,6,14,0.018594
40,000039_jpg.rf.4XciKyTxwSuB5oEY1mSp.jpg,OWL-ViT,6,14,0.137160
40,000039_jpg.rf.4XciKyTxwSuB5oEY1mSp.jpg,OWLv2,6,36,3.414263
40,000039_jpg.rf.4XciKyTxwSuB5oEY1mSp.jpg,Grounding DINO,6,52,0.387999
37,000015_jpg.rf.4Yg8xLkYOHGmvWZYD1so.jpg,YOLO fine-tuned,1,1,0.018396
37,000015_jpg.rf.4Yg8xLkYOHGmvWZYD1so.jpg,OWL-ViT,1,2,0.138843
37,000015_jpg.rf.4Yg8xLkYOHGmvWZYD1so.jpg,OWLv2,1,4,3.435157
37,000015_jpg.rf.4Yg8xLkYOHGmvWZYD1so.jpg,Grounding DINO,1,30,0.525775
